4digit,10digit,link, commodity_name
0204,0204430000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0204430000,"['Meat of sheep,Boneless, frozen']"
0204,0204500000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0204500000,"['Meat of goats, fresh, chilled or frozen']"
0205,0205000010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0205000010,"['Meat of endangered wild horses,asses,fresh,chilled or frozen']"
0205,0205000090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0205000090,"['Other meat of horses,asses,mules or innies,fresh,chilled or frozen']"
0206,0206100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206100000,"['Edible offal of Of bovine animals, fresh or chilled']"
0206,0206210000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206210000,"['Tongues Of bovine animals, frozen']"
0206,0206220000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206220000,"['Livers Of bovine animals, frozen']"
0206,0206290000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206290000,"['Other edible offal Of bovine animals,frozen']"
0206,0206300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206300000,"['Edible offal Of swine, fresh or chilled']"
0206,0206410000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206410000,"['Livers Of swine, frozen']"
0206,0206490000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206490000,"['Other edible offal Of swine, frozen']"
0206,0206800010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206800010,"['Edible offal of sheep or goats, fresh or chilled']"
0206,0206800090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206800090,"['Edible offal of horses, asses, mules or hinnies, fresh or chilled']"
0206,0206900010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206900010,"['Edible offal of sheep or goats, frozen']"
0206,0206900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0206900090,"['Edible offal of horses, asses, mules or hinnies, frozen']"
0207,0207110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207110000,"['Meat of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled']"
0207,0207120000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207120000,"['Meat of fowls of the species Gallus domesticus, not cut in pieces, frozen']"
0207,0207131100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207131100,"['chicken cut, with bone, fresh or chilled']"
0207,0207131900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207131900,"['Other chicken cut,fresh or chilled']"
0207,0207132101,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207132101,['Fresh or cold whole wings (wings)']
0207,0207132102,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207132102,['Fresh or cold wing (wing) roots']
0207,0207132103,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207132103,['In fresh or cold wings']
0207,0207132104,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207132104,"['Two wings, fresh or cold.']"
0207,0207132901,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207132901,['Fresh or cold wing tips']
0207,0207132902,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207132902,['Fresh or cold chicken knee cartilage']
0207,0207132990,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207132990,['Other fresh or cold scraps']
0207,0207141100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207141100,"['chicken cut, with bone, frozen']"
0207,0207141900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207141900,"['Other chicken cut, frozen']"
0207,0207142101,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207142101,['Frozen whole wings (wings)']
0207,0207142102,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207142102,['Frozen wing (wing) roots']
0207,0207142103,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207142103,['In frozen wings']
0207,0207142104,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207142104,['Two Frozen Wings (Wings)']
0207,0207142200,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207142200,"['Chicken claw, frozen']"
0207,0207142901,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207142901,['Frozen wing tips']
0207,0207142902,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207142902,['Frozen knee cartilage']
0207,0207142990,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207142990,['Other frozen food scraps']
0207,0207240000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207240000,"['Meat of turkeys, not cut in pieces, fresh or chilled']"
0207,0207250000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207250000,"['meat of turkeys, not cut in pieces, frozen']"
0207,0207260000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207260000,"['Cuts and edible offal of turkeys, fresh or chilled, other than fatty livers']"
0207,0207270000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207270000,"['Cuts and edible offal of turkeys, frozen, other than fatty livers']"
0207,0207410000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207410000,"['Meat of ducks, not cut in pieces, fresh or chilled']"
0207,0207420000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207420000,"['Meat of ducks, not cut in pieces, frozen']"
0207,0207430000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207430000,"['Fatty livers of ducks, fresh or chilled']"
0207,0207440000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207440000,"['Cuts and edible offal of ducks, fresh or chilled, other than fatty livers']"
0207,0207450000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207450000,"['Cuts and edible offal of ducks, frozen']"
0207,0207510000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207510000,"['Meat of geese, not cut in pieces, fresh or chilled']"
0207,0207520000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207520000,"['Meat of geese, not cut in pieces, frozen']"
0207,0207530000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207530000,"['Fatty livers of geese, fresh or chilled']"
0207,0207540000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207540000,"['Cuts and edible offal of geese, fresh or chilled, other than fatty livers']"
0207,0207550000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207550000,"['Cuts and edible offal of geese, frozen,']"
0207,0207600000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0207600000,"['Meat and edible offal, of guinea flows, fresh, chilled or frozen']"
0208,0208101000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208101000,"['Meat of rabbits, fresh or chilled, excluding head']"
0208,0208102000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208102000,"['Meat of rabbits, frozen, excluding head']"
0208,0208109010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208109010,"['Meat and edible meat offal of endangered hares, fresh, chilled or frozen, excluding head']"
0208,0208109090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208109090,"['Edible offal of rabbits, fresh, chilled or frozen']"
0208,0208300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208300000,"['Meat and edible meat offal of primated, fresh, chilled or frozen']"
0208,0208400000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208400000,"['Meat and edible meat offal Of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia), of seals, sea lions and walruses( mammals of the suborder pinnipedia), fresh, chilled or frozen']"
0208,0208500000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208500000,"['Meat and edible meat offal Of reptiles(including snakes and turtles), fresh, chilled or frozen']"
0208,0208600010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208600010,"['Meat and edible meat offal Of endangered camels and other camelids(Camelidae), fresh, chilled or frozen']"
0208,0208600090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208600090,"['Meat and edible meat offal Of other camels and other camelids(Camelidae), fresh, chilled or frozen']"
0208,0208901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208901000,"['Meat and edible meat offal of squabs,fresh, chilled or frozen']"
0208,0208909010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208909010,"['Other meat of endangered wild animals,fresh, chilled or frozen']"
0208,0208909090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0208909090,"['Other meat and edible offal, fresh, chilled or frozen']"
0209,0209100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0209100000,"['Pig fat free of lean meat not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked']"
0209,0209900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0209900000,"['Poultry fat not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked:']"
0210,0210111010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210111010,"['Hams and shoulders of Babyrousa, Porcula Salvania, with bone in, salted, in brine, dried or smoked']"
0210,0210111090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210111090,"['Other hams and shoulders of swine, with bone in, salted, in brine, dried or smoked']"
0210,0210119010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210119010,"['Cuts of Babyrousa, Porcula Salvania, with bone in, salted, in brine, dried or smoked']"
0210,0210119090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210119090,"['Other meat of hams and shoulders, with bone in,salted, in brine, dried or smoked']"
0210,0210120010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210120010,"['Bellies(streaky)and cuts of Babyrousa, Porcula Salvania, salted, in brine, dried or smoked']"
0210,0210120090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210120090,"['Other bellies(streaky)and cuts of swine, salted, in brine, dried or smoked']"
0210,0210190010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210190010,"['Other meat of Babyrousa, Porcula Salvania, salted, in brine, dried or smoked']"
0210,0210190090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210190090,"['Other meat of swine, salted, in brine, dried or smoked']"
0210,0210200010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210200010,"['Meat of endangered wild bovine animals, salted, in brine, dried or smoked']"
0210,0210200090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210200090,"['Meat of other bovine animals, salted, in brine, dried or smoked']"
0210,0210910000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210910000,"['Meat and meat offal Of primates, salted, in brine, dried or smoked']"
0210,0210920000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210920000,"['Meat and meat offal Of whales, dolphins and porpoises (mammals of the order Cetacea);of manatees and dugongs(mammals of the order Sirenia), of seals, sea lions and walruses(mammals of the suborder pinnipedia), salted, in brine, dried or smoked']"
0210,0210930000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210930000,"['Meat and meat offal Of reptiles(including snakes and turtles),salted, in brine, dried or smoked,including edible flours and meals of meat and meat offal']"
0210,0210990010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210990010,"['Meat and edible offal of other endangered wild animals, salted, in brine, dried or smoked(including edible flours and meals of meat and meat offal)']"
0210,0210990090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0210990090,"['Other meat and edible offal salted, in brine, dried or smoked(including edible flours and meals of meat and meat offal)']"
0301,0301110010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301110010,['Endangered freshwater ornamental fish']
0301,0301110090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301110090,['Other freshwater ornamental fish']
0301,0301190010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301190010,['Other ornamental endangered fish(other than freshwater)']
0301,0301190090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301190090,['Other ornarmental fish(other than freshwater)']
0301,0301911000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301911000,"['Fry of trout (Salmo trutta, Oncorhynchus my kiss, Oncorhynchus clarki, Oncorhynchus aguabonita,Oncorhynchus gilae, Oncor hynchus apache and Oncohynchus chrysogaster)']"
0301,0301919000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301919000,"['Other trout(Salmo trutta, Oncorhynchus my kiss, Oncorhynchus clarki, Oncorhynchus aguabonita,Oncorhynchus gilae, Oncor hynchus apache and Oncohynchus chrysogaster)']"
0301,0301921010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301921010,['Fry of marbled eels(Anguilla marmorata)']
0301,0301921020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301921020,['Fry of european eels']
0301,0301921090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301921090,['Other fry of eels']
0301,0301929010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301929010,['Marbled eels(Anguilla marmorata)']
0301,0301929020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301929020,['European eels']
0301,0301929090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301929090,['Other live eels']
0301,0301931000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301931000,"['Fry of carp (Cyprinus spp.,Carassius spp.,Ctenopharyngodon idellus,Hypophthalmichthys spp.,Cirrhinus spp.,Mylopharyngodon piceus,Catla catla,Labeo,Osteochilus hasseltii,Leptobarbus hoevenii,Megalorama spp.)']"
0301,0301939000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301939000,"['Other live carp (Cyprinus spp.,Carassius spp.,Ctenopharyngodon idellus,Hypophthalmichthys spp.,Cirrhinus spp.,Mylopharyngodon piceus,Catla catla,Labeo,Osteochilus hasseltii,Leptobarbus hoevenii,Megalorama spp.)']"
0301,0301941000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301941000,"['Fry Of Atlantic and Pacific bluefin tunas(Thunnus thynnus, Thunnus orientalis)']"
0301,0301949100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301949100,['Atlantic bluefin tunas(Thunnus thynnus)']
0301,0301949200,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301949200,['Pacific bluefin tunas(Thunnus orientalis)']
0301,0301951000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301951000,['Fry of southern bluefin tunas(thunnus maccoyii)']
0301,0301959000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301959000,['Other southern bluefin tunas(thunnus maccoyii)']
0301,0301991100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301991100,['Fry Of perches']
0301,0301991200,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301991200,['Fry Of sturgeon']
0301,0301991910,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301991910,['Other endangered fry']
0301,0301991990,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301991990,['Other fry']
0301,0301999100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301999100,['Tilapia']
0301,0301999200,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301999200,['Puffer fish']
0301,0301999310,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301999310,"['Endangered live carp, other than carp (Cyprinus spp.,Carassius spp.,Ctenopharyngodon idellus,Hypophthalmichthys spp.,Cirrhinus spp.,Mylopharyngodon piceus,Catla catla,Labeo,Osteochilus hasseltii,Leptobarbus hoevenii,Megalorama spp.)']"
0301,0301999390,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301999390,"['Other live carp, other than carp (Cyprinus spp.,Carassius spp.,Ctenopharyngodon idellus,Hypophthalmichthys spp.,Cirrhinus spp.,Mylopharyngodon piceus,Catla catla,Labeo,Osteochilus hasseltii,Leptobarbus hoevenii,Megalorama spp.)']"
0301,0301999910,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301999910,['Other endangered live fish']
0301,0301999990,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0301999990,['Other live fish']
0302,0302110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302110000,"['Trout(Salmo trutta, Oncorhynchus my kiss, Oncorhynchus clarki, Oncorhynchus aguabonita,Oncorhynchus gilae, Oncor hynchus apache and Oncohynchus chrysogaster),fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302130000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302130000,"['Pacific salmon(Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta,Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus),fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 03']"
0302,0302141000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302141000,"['Atlantic salmon,fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302142000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302142000,"['Danube salmon(Hucho hucho),fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302190010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302190010,"['Hucho bleekeri, fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302190020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302190020,"['Brachymystax lenck(Tslinling lenok), fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302190090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302190090,"['Other salmon, fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302210010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302210010,"['Atlantic halibut(halibut),fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302210020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302210020,"['Reinhardtius,fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302210090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302210090,"['Other halibut,fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302220000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302220000,"['Plaice(Pleuronectes platessa),fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302230000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302230000,"['Sole(Solea spp.),fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302240000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302240000,"['Turbots(Psetta maxima),fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302290010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302290010,"['Arrowtooth halibut,fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302290090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302290090,"['Other flat fish ,fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302310000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302310000,"['Albacore or longfinned tunas(Thunnus alalunga),fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
0302,0302320000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=0302320000,"['Yellowfin tunas(Thunnus albacares),fresh or chilled,excluding edible fish offal of subheading of NO. 0302.91 to NO. 0302.99']"
